"","pickup_longitude","pickup_latitude"
"123",-73.9782244452926,40.7573182468193
"124",-73.7896861329045,40.6472302797428
"125",-73.9558013916849,40.7723086148797
"126",-74.0044270337838,40.7416916216216
"127",-73.9827417235293,40.7393087470588
"128",-73.9618881732283,40.7594696929134
"129",-74.001068266087,40.7317446052174
"130",-73.9809560258824,40.7446162611765
"131",-74.0078539954128,40.7120524174313
"132",-73.9766594226191,40.7530716904762
"133",-74.0059644290221,40.7350899211356
"134",-73.99113317357,40.7703874891519
"135",-73.9696080588235,40.7688920695187
"136",-73.9782505255682,40.7861758295455
"137",-73.9949950707072,40.7449841767677
"138",-73.9791710626703,40.7528639291553
"139",-73.9506664317674,40.7862890290828
"140",-73.8059983023255,40.6542208139535
"141",-73.9862435837104,40.7305242262443
"142",-73.9772799069767,40.7661525503876
"143",-73.9751869358973,40.7927209134616
"144",-73.99678990625,40.7527018875
"145",-73.9821057877095,40.7652622206704
"146",-73.9909007710844,40.717584810241
"147",-73.9741336719746,40.7942356974522
"148",-73.9527594813433,40.7766939477612
"149",-73.9884090972222,40.7567391574074
"150",-73.9686303811475,40.7702584098361
"151",-73.9791691453202,40.7621678768473
"152",-73.9858442030651,40.7621007241379
"153",-74.0113013269231,40.7105354423077
"154",-73.9739297541899,40.764820273743
"155",-73.9567536390977,40.78081
"156",-73.9709196729559,40.761365
"157",-73.9530531432545,40.7912842670376
"158",-74.0079536311475,40.7077010027323
"159",-73.9924537010309,40.7453282783505
"160",-73.9764138780488,40.7639042235772
"161",-73.996868051282,40.7374007069597
"162",-73.990070680597,40.746635241791
"163",-73.998724005814,40.729975
"164",-73.9526381101321,40.7806130837004
"165",-73.9850229452631,40.7421348652632
"166",-73.9768207991071,40.7559572678572
"167",-73.9623573103448,40.7914201034483
"168",-73.9854402480211,40.7320770184697
"169",-73.982325340164,40.7667275204918
"170",-73.9660391017964,40.7621634690619
"171",-73.9690684566668,40.7610320866667
"172",-73.9847348260869,40.7592081875
"173",-73.9701520496894,40.7649814968944
"174",-73.8854992689075,40.7726442240896
"175",-73.9851040024814,40.7479330223325
"176",-73.9887458909091,40.7485797954545
"177",-73.9946990492505,40.6898012955032
"178",-74.0055866827586,40.7385250068965
"179",-73.8362753333333,40.180223
"180",-73.9817195201072,40.7580359410188
"181",-73.9710705474748,40.7583890505051
"182",-74.0010882389937,40.7168166352201
"183",-73.9576698518519,40.7614242222222
"184",-73.9978165175203,40.7360952264151
"185",-73.971769528777,40.7571511330935
"186",-73.9596438373984,40.767119504065
"187",-73.9776369445984,40.757909265928
"188",-73.9750218983051,40.7519409576271
"189",-73.976346592845,40.7884654241908
"190",-74.003097990991,40.7472679189189
"191",-73.9902468947368,40.7491096736842
"192",-74.0315132096774,40.7447065322581
"193",-73.9698179514389,40.7630232392087
"194",-73.970229987745,40.7624191078431
"195",-73.9888326851385,40.7584064685139
"196",-73.9821644380952,40.7787333285714
"197",-73.9903488092105,40.7546083157895
"198",-74.0024456474164,40.744976544073
"199",-73.9840738461539,40.7630730961538
"200",-74.0041855440614,40.7165762413794
"201",-73.9697850335732,40.7571573549161
"202",-74.0054332172284,40.7277201273408
"203",-73.9982255666667,40.7238083466667
"204",-74.0018360559441,40.7377153776224
"205",-73.9671592684211,40.7636872289474
"206",-74.001602661597,40.7221595323194
"207",-73.9756598833694,40.7521907343412
"208",-73.9846290034722,40.7543968263889
"209",-74.0049638536585,40.7416298109756
"210",-73.9817440704225,40.7588221492958
"211",-73.9926866347305,40.7199503592814
"212",-73.9473054983165,40.7757591818182
"213",-73.2697448888889,40.7894837777778
"214",-73.9555382669323,40.7826429521913
"215",-74.01160228,40.79198682
"216",-73.9949673265306,40.7551620244898
"217",-73.9856699174041,40.7353291356932
"218",-74.0052413333333,40.7318083611111
"219",-74.0039907024457,40.7255270733696
"220",-73.9833200633245,40.730378762533
"221",-73.9644997611465,40.7702350987261
"222",-73.9698788167939,40.7613586183206
"223",-73.9865330601092,40.760283704918
"224",-73.9530417934783,40.7650268695652
"225",-74.002473505415,40.7397167924188
"226",-73.9826461862069,40.7825069172414
"227",-73.9815749410569,40.7689843170732
"228",-73.9722884386792,40.7552927264151
"229",-73.9756452514971,40.7639233952096
"230",-73.9781001742044,40.745707278057
"231",-73.9558663959044,40.7762231706485
"232",-73.9885694551282,40.7342682371795
"233",-73.865869495935,40.7697342357724
"234",-73.9762157960526,40.7763958815789
"235",-74.0132698064516,40.7079277258064
"236",-73.9756779913643,40.7489699412781
"237",-73.9879787365146,40.7437113692945
"238",-73.9563299620253,40.7798502974684
"239",-74.0101124548193,40.7094041054216
"240",-73.9877607375,40.7517933625
"241",-73.8418996197916,40.7229158072916
"242",-73.9864064171123,40.7476919090909
"243",-73.9898474267515,40.772284804671
"244",-73.9813299452555,40.7792513357664
"245",-73.9889480241449,40.769189665996
"246",-73.9589072413194,40.7144672725695
"247",-73.9793950078535,40.7614402486911
"248",-74.2555596578947,40.5447828421053
"249",-1.42039842833426e-05,0.000912248701715551
"250",-73.9574547104478,40.7657791880597
"251",-73.9882566247335,40.7377173816631
"252",-73.9428232762431,40.7527782707182
"253",-73.962841734375,40.687708475
"254",-73.9846082000001,40.7484025897436
"255",-73.9916060088496,40.7270527551623
"256",-73.9797729779951,40.7760770684596
"257",-73.9738535371901,40.7619741900826
"258",-73.9523338828125,40.7688620546875
"259",-73.9721457080868,40.7816717830375
"260",-73.962248323877,40.7733881749409
"261",-73.9969972576271,40.7473526644067
"262",-73.9722649311295,40.7653076060606
"263",-73.9599395106007,40.773557385159
"264",-73.9876005336134,40.7244372521009
"265",-73.9839471256281,40.7584478090452
"266",-73.9705660184426,40.7589608135246
"267",-73.9624247533039,40.7949138678414
"268",-73.9594020780669,40.7801903828997
"269",-73.9589866300813,40.7680010162602
"270",-73.6173019,41.0714119
"271",-73.9518657165109,40.7817064080996
"272",-73.9938579702602,40.7567088810408
"273",-73.9551108037736,40.7650507283019
"274",-73.868140703125,40.769494859375
"275",-73.9608063476923,40.8070967292308
"276",-73.9761812681161,40.7446272217392
"277",-74.0099025227964,40.7051554042553
"278",-73.9997673932584,40.7218541910112
"279",-73.9956660265957,40.7543149521277
"280",-73.9943985467033,40.7509109670329
"281",-73.9799836341463,40.7730667317073
"282",-73.8706765142047,40.7736423522727
"283",-73.9945327839506,40.7229179876543
"284",-73.9755255696721,40.7608168401639
"285",-73.969892142562,40.7532148367769
"286",-73.9809514453334,40.7820574133333
"287",-73.9713733571428,40.7609076454082
"288",-73.9818296819788,40.766242565371
"289",-73.9701519153674,40.7564397928731
"290",-73.9686053552632,40.79633575
"291",-73.9630143608247,40.7550097474227
"292",-73.972767281106,40.7616126682028
"293",-73.9933316311882,40.7421729282178
"294",-73.8729623156839,40.7740989899463
"295",-73.9939422232143,40.7668502857143
"296",-73.9857432857143,40.7644071
"297",-73.9649617148594,40.7752904096385
"298",-73.989008326964,40.7015150573249
"299",-74.006033858156,40.7498243475177
"300",-73.961233832258,40.7700492193549
"301",-82.2021701428571,40.9838387142857
"302",-73.971150847352,40.795658352025
"303",-73.9838256456456,40.7437508978979
"304",-73.9743387081784,40.7912583513011
"305",-73.9897627786458,40.7295555338541
"306",-73.9716747149123,40.7562454649123
"307",-73.9712801568228,40.7576337576375
"308",-74.0104262964823,40.7187418592965
"309",-69.6160332222222,41.6998212222222
"310",-73.9842217891374,40.7647607060703
"311",-73.983008967118,40.7349588317215
"312",-73.9731390551723,40.7901569103448
"313",-73.9544754196722,40.7781731901639
"314",-73.9764303307692,40.7646640230769
"315",-73.9665836726805,40.7531853350515
"316",-73.9808038190955,40.7661225678392
"317",-73.9510306213018,40.7746459378698
"318",-73.9551813149171,40.782886519337
"319",-73.9560160096386,40.7677593903615
"320",-73.9642127403846,40.7648464230769
"321",-73.9543827,40.730668675
"322",-73.9709962,2.739568604
"323",-73.960067683274,40.7763432811388
"324",-73.9837992891566,40.7809796024096
"325",-73.981994816777,40.7404473796909
"326",-73.9887287894736,40.7385883105263
"327",-74.0009791088608,40.7275076531646
"328",-73.9723867254902,40.7523965686274
"329",-74.0029406944445,40.7412974166667
"330",-73.9818981989796,40.7463886020408
"331",-73.9531834313726,40.7716903676471
"332",-73.9776238058607,40.7464476080586
"333",-74.0045604198113,40.7339413679245
"334",-73.9955337277778,40.7307363611111
"335",-73.7818978482273,40.6447377780142
"336",-73.9930379420601,40.7280288240343
"337",-74.0102214850137,40.7119404196185
"338",-73.9549758427947,40.7833788951965
"339",-73.9719333006993,40.7630616853147
"340",-73.9912965714285,40.7513240436509
"341",-73.9855892955665,40.7604898128079
"342",-73.9820835837937,40.7628370644567
"343",-73.9733796486487,40.759279054054
"344",-73.9535673340961,40.7669846247139
"345",-73.9730915472441,40.757618480315
"346",-74.0066067235773,40.7317255447154
"347",-73.974853811828,40.7636195
"348",-73.9511953435114,40.7701269465649
"349",-74.0021154983923,40.735329585209
"350",-74.0077140688468,40.7407709345956
"351",-73.9353753961661,40.7585355047923
"352",-73.969251119469,40.7663564247787
"353",-73.9866358004988,40.7562839077307
"354",-73.977488254777,40.7595412292994
"355",-73.9786252685714,40.7598409828571
"356",-73.996453566265,40.7429941759036
"357",-73.9899882240437,40.7329687076503
"358",-74.008453892562,40.74622196281
"359",-73.9920741636364,40.7516960484848
"360",-73.9950281702703,40.7603388540541
"361",-74.0135486580311,40.7151616917099
"362",-74.0028476385542,40.7390560602409
"363",-73.9782686834733,40.7524825028012
"364",-74.0042539497487,40.7075410586264
"365",-73.9531558380952,40.7758653761905
"366",-73.9821559953271,40.7713656799066
"367",-73.9575415173612,40.7853956631944
"368",-73.9813979652891,40.7809174247934
"369",-73.9904565138889,40.7479750138889
"370",-73.7905241419355,40.6443049045161
"371",-74.0087942836439,40.7190194327122
"372",-74.0027434018692,40.7559454485981
"373",-73.9957420444444,40.7414525888889
"374",-73.9681916693549,40.8010062822581
"375",-73.9891502261682,40.7479988934579
"376",-74.0064537777778,40.7405326825397
"377",-74.0035398970588,40.74009125
"378",-74.0014662731591,40.7411875083135
"379",-73.9823555845824,40.7724755695931
"380",-74.0050732100313,40.7408215548589
"381",-73.9751756486487,40.7626909189189
"382",-73.9910374175825,40.7497151346154
"383",-73.8746913906353,40.7739014822742
"384",-73.9742407730497,40.7471819219858
"385",-73.9761305827505,40.755663002331
"386",-74.000600522293,40.7206310509554
"387",-73.9918613352601,40.7151005289017
"388",-73.989118128655,40.7230873157895
"389",-73.9589747960199,40.7834164253731
"390",-73.9501984910179,40.7758118473054
"391",-73.9633603084113,40.7575376261682
"392",-73.9736022443609,40.7562414360902
"393",-73.9799016789215,40.7606543235294
"394",-73.9833442227488,40.7711261658768
"395",-74.0059577236843,40.7117365614035
"396",-73.9916685669857,40.7296212488038
"397",-73.9913889693877,40.7489528265306
"398",-73.9943730111111,40.7592108555555
"399",-73.9989052039107,40.7230296564246
"400",-73.9611543291667,40.7810226083334
"401",-73.963443462069,40.7618875724138
"402",-73.9860444741035,40.7495788486056
"403",-73.9714377088608,40.7663844810127
"404",-73.9745123310185,40.7830637453704
"405",-73.9579740645161,40.7745491612903
"406",-73.9998062823529,40.7107698
"407",-73.997069355372,40.6826051157024
"408",-74.0080628927536,40.7222000811594
"409",-73.9593326150235,40.7716548122066
"410",-73.9765724211886,40.7518711214471
"411",-73.9698183333334,41.5111113333333
"412",-74.003062483034,40.7493800219561
"413",-73.9768006258993,40.751323881295
"414",-73.9672037071429,40.76104545
"415",-73.9852861186945,40.7274651602374
"416",-73.9981927965517,40.7353657827586
"417",-73.9685248812785,40.7616547062404
"418",-73.9774766731518,40.755510463035
"419",-73.9747352675675,40.7502550324325
"420",-73.9930316873823,40.7369929246704
"421",-73.9841810320856,40.7615172192514
"422",-73.9909500865672,40.7240317164179
"423",-73.9497236495536,40.7723605089286
"424",-73.9877173786407,40.7701836796117
"425",-73.9856028255814,40.7528655116279
"426",-73.9579164111842,40.7820452269737
"427",-73.9744810157895,40.7606623631579
"428",-73.9856493401361,40.7595335623583
"429",-73.9504323532819,40.7797199575289
"430",-74.0020850159574,40.6748784574468
"431",-73.9743450239361,40.7566400744681
"432",-73.9894811045752,40.739955375817
"433",-73.9635158439849,40.7657520958647
"434",-73.9650998834952,40.7619025631068
"435",-73.9809127216494,40.7677108247423
"436",-73.9936522288135,40.7495221101695
"437",-74.0067101265823,40.7514085189873
"438",-73.9851481957673,40.75360755291
"439",-73.9923520805085,40.7504215423729
"440",-73.9717792018519,40.7603650518518
"441",-73.9915388672566,40.7504788097344
"442",-73.9743248507795,40.7787455278396
"443",-73.9505603049002,40.7713180145191
"444",-73.9925585508474,40.7535844858757
"445",-73.9545759312169,40.7740572698413
"446",-73.883252373494,40.7306425421687
"447",-73.9864513841962,40.757529027248
"448",-73.9682806184539,40.7864434738155
"449",-73.9782252038216,40.7608563312102
"450",-73.9758726995192,40.7603228701923
"451",-73.962329198718,40.7704885705129
"452",-74.0350482058823,40.7617805
"453",-73.9536928430657,40.77528629927
"454",-73.9671934243825,40.7933282222222
"455",-73.948927970297,40.7707594752475
"456",-73.9575594916985,40.7186328582375
"457",-73.9493248375,40.7812818520834
"458",-73.9841016761364,40.7442516136364
"459",-73.9792719098712,40.7545764849786
"460",-74.0010132769231,40.7258350102564
"461",-73.9848815614035,40.7560639941521
"462",-73.9647588346056,40.7727817888041
"463",-73.9842427333332,40.7432797333333
"464",-74.0003321473684,40.761689831579
"465",-73.9809551457286,40.7846760251256
"466",-73.9872375757576,40.7115185757576
"467",-73.9744246027088,40.751006778781
"468",-74.0094965063291,40.7240956962025
"469",-74.0128567169811,40.7021936981132
"470",-73.9974134155843,40.7215685162338
"471",-73.9824379289099,40.748474900474
"472",-73.9554320705883,40.7686730705882
"473",-73.9805635479204,40.7424093779385
"474",-73.9850473225806,40.7662917741935
"475",-74.0035895491803,40.7317518196721
"476",-73.914997,40.8711753378378
"477",-73.9704231666667,40.7677752971014
"478",-73.9806178871795,40.7338937076923
"479",-73.9834157435898,40.7661440923076
"480",-73.9880953202417,40.7794038640484
"481",-73.9622592578616,40.8051178742138
"482",-73.9960252117647,40.7672773058824
"483",-73.9611855210084,40.8013990336134
"484",-73.9738900362537,40.7641806858006
"485",-73.9813930996168,40.7738257605364
"486",-73.9820753030303,40.7705066363637
"487",-73.9771102912622,40.7567563446602
"488",-73.990040030888,40.7621031969112
"489",-73.97218486121,40.7456185338078
"490",-73.9848880410094,40.7282026340694
"491",-73.9572367209302,40.7801902877907
"492",-73.9875543868312,40.735733744856
"493",-74.0056126183953,40.7509167377691
"494",-73.9944786007905,40.755884339921
"495",-73.9908304585636,40.7557870957643
"496",-73.9614647437186,40.780045241206
"497",-73.956084280236,40.7875898259587
"498",-73.9935483243243,40.7588961261261
"499",-73.9764846424362,40.7804909882122
"500",-73.961654580756,40.7684104776632
"501",-73.9912489947368,40.7423845736842
"502",-73.9889824934498,40.7635435720524
"503",-73.8709737835147,40.7737831177536
"504",-73.9990534180791,40.7610857118644
"505",-73.9723786050228,40.7536860799086
"506",-73.9929740136986,40.7520225525114
"507",-73.9861412011494,40.7433234252874
"508",-73.9959583957597,40.7590802120141
"509",-73.9822225010706,40.7746590149893
"510",-73.9631439400922,40.7691389354839
"511",-73.9606720600523,40.772569916449
"512",-74.0063275141509,40.7331208679245
"513",-73.9651410178572,40.7665123303571
"514",-73.9792314555874,40.7442685300859
"515",-73.95826006875,40.77290824375
"516",-73.9812446371882,40.7414782290249
"517",-74.0102566625387,40.7198640557276
"518",-73.9928846749311,40.7478441597796
"519",-73.9972103241379,40.7448378068965
"520",-73.9892697466063,40.7602914841629
"521",-74.0005440732759,40.7323235258621
"522",-73.9881831592356,40.7502521210191
"523",-73.7867934431373,40.6452027294118
"524",-73.9600011764706,40.7692611764706
"525",-73.9858448638212,40.7225202764227
"526",-73.986099,40.7586817868132
"527",-73.9591445334448,40.815919451505
"528",-73.9799522802359,40.7656452064897
"529",-73.9771789758454,40.7642772657005
"530",-74.0007218663967,40.7290657287449
"531",-73.9644980989583,40.7605175052083
"532",-73.9822740532788,40.7754966987705
"533",-73.9645971999999,40.7113473061224
"534",-73.8997979095238,40.7440241904762
"535",-74.0071589366054,40.7160042903885
"536",-73.9977808732876,40.7612555342466
"537",-73.9737725895523,40.7602515261194
"538",-73.9759558082788,40.7514005250545
"539",-73.977821038674,40.7636895718233
"540",-73.9485282665036,40.7132149682152
"541",-73.9919389804878,40.7494343414634
"542",-73.9437207623318,40.776519381166
"543",-74.0055670564263,40.7366901316614
"544",-73.978218992,40.78902809
"545",-74.006116408,40.739848552
"546",-73.960117672355,40.7817800307167
"547",-73.9903890316903,40.761141359155
"548",-73.9731638529412,40.7640654593837
"549",-74.0012515,40.7341521428572
"550",-73.9806887222223,40.7798837727273
"551",-73.9738298380953,40.7843192507937
"552",-73.9800324198895,40.7859872569061
"553",-73.9558475932643,40.7820694352331
"554",-73.9574967195122,40.7769222621951
"555",-73.9989562850678,40.7341584411765
"556",-74.011365245614,40.7153473964912
"557",-73.9836511782946,40.7555249844961
"558",-73.9979840942761,40.7140758821549
"559",-73.9525514448979,40.7663604285714
"560",-73.955139629723,40.7733453526449
"561",-73.9541711381215,40.7814486850829
"562",-74.006979873494,40.7036868072289
"563",-73.9656098228438,40.7629505850815
"564",-74.0020961806283,40.7151581178011
"565",-73.9802154916667,40.7805651375
"566",-74.0019457576471,40.7404807858824
"567",-73.9971815675676,40.7572926
"568",-73.9779141548387,40.7645902129032
"569",-73.9854298306452,40.7385555241936
"570",-73.9728368291457,40.7646039698492
"571",-73.975177980198,40.7611625874587
"572",-73.9469855952381,40.5880337380952
"573",-73.9889265965347,40.7434148613861
"574",-73.9766077584098,40.7591155565749
"575",-73.9785811621622,40.7450444166667
"576",-73.9749465243552,40.7550993925502
"577",-73.97972,40.7641635824176
"578",-73.9718651176471,40.6304668529412
"579",-74.0147770683593,40.7173170195313
"580",-73.9843904769737,40.7326043289474
"581",-73.9706000328768,40.7618583452055
"582",-74.0087138558558,40.7328663333333
"583",-73.9547258308703,40.765609499179
"584",-73.9868998964143,40.7395795976096
"585",-73.9566854080339,40.7668028900634
"586",-74.0053573816794,40.739719610687
"587",-73.9603870676156,40.7978694341637
"588",-74.0008374979757,40.737099680162
"589",-73.9795826641221,40.757828259542
"590",-72.7593815,49.237245
"591",-74.0052855082873,40.7092526906077
"592",-73.9961066705337,40.7383686774942
"593",-73.9922125471699,40.7591146352201
"594",-73.996278682243,40.7483481121495
"595",-73.9918901633665,40.7261686056106
"596",-73.9924443401015,40.7345386751269
"597",-74.0092437839506,40.7260346419753
"598",-73.9921951700405,40.7425848663968
"599",-73.9691708560606,40.7584566780303
"600",-73.9563656718147,40.7756093861004
"601",-73.9534120641892,40.7796016790541
"602",-73.9971111690141,40.742094056338
"603",-73.9837382008639,40.7605320950324
"604",-73.9680700017094,40.7652749367522
"605",-74.0050115833333,40.7446182083333
"606",-73.9599769127517,40.7621698859061
"607",-73.9102603207547,40.7709690880503
"608",-73.9772583413462,40.7630575480769
"609",-73.9867951758242,40.7453457335165
"610",-73.9685493421052,40.7914996131579
"611",-73.9528882009569,40.7832089377991
"612",-73.7885401535649,40.6417760420475
"613",-74.0077282222223,40.742909124183
"614",-73.9782186683673,40.7295244413266
"615",-73.9848672655738,40.7640335311476
"616",-73.9684261219512,40.750543358885
"617",-73.9564695865725,40.7714437597173
"618",-73.9838232089553,40.7527562338309
"619",-73.9818127083334,40.7564765541667
"620",-73.9959873133159,40.726548772846
"621",-73.989592621469,40.7260960734463
"622",-73.9904771788618,40.7402655474255
"623",-73.9620444022436,40.7764587580128
"624",-73.9894311153846,40.7498507692307
"625",-73.9751167592593,40.7443604444445
"626",-73.9682698583619,40.7679384778157
"627",-73.9860676768061,40.7553877908746
"628",-73.9955680629068,40.7596486659436
"629",-73.977532550505,40.7791283989898
"630",-73.9899918716216,40.7572977612612
"631",-73.9805120835735,40.7648171239193
"632",-73.9857180900473,40.7441013317535
"633",-74.0066691954887,40.7440513784461
"634",-74.578028,40.4080262758621
"635",-73.9782545539419,40.7729392448132
"636",-73.9805550541667,40.783114425
"637",-73.9814916292907,40.7470932196796
"638",-73.9889467470818,40.7411896498054
"639",-73.9941519588477,40.7285987572016
"640",-73.9791725654008,40.7558425126582
"641",-73.9461217104677,40.7774019153675
"642",-73.9745199005102,40.7623092882653
"643",-73.9728722408377,40.7503801465969
"644",-73.9721394624505,40.7497900553359
"645",-73.9759329055118,40.7539116929134
"646",-73.99308115625,40.7511038333333
"647",-73.9710228258929,40.7601144241071
"648",-74.0033274369747,40.7438051260504
"649",-73.9883023961539,40.7748192615385
"650",-73.9852582769954,40.7446089483568
"651",-73.9700119803921,40.7972346127451
"652",-73.9527324603175,40.7783009523809
"653",-73.9827994946809,40.7657592234043
"654",-73.9882685391305,40.7616342608696
"655",-73.962675716763,40.7697820289017
"656",-74.0085079585254,40.7203823087557
"657",-73.9815574883721,40.7497270465116
"658",-74.005147617347,40.7514759030612
"659",-73.9977277643505,40.7208089758308
"660",-73.9628482305195,40.7725353116883
"661",-73.9658003386243,40.7584723412699
"662",-73.9821542401434,40.7697178064516
"663",-73.9844774664178,40.7426448078358
"664",-74.0020216058632,40.7245899153095
"665",-73.9665991435768,40.7615953098237
"666",-73.9966563054054,40.7631850621622
"667",-74.0063076278409,40.7359416676137
"668",-74.00495575,40.7430076875
"669",-73.9848389508196,40.7452342827869
"670",-73.971330459893,40.7628102673797
"671",-73.9962971666667,40.7403008157895
"672",-73.9900578150685,40.7518529452055
"673",-74.0056373004925,40.7256257610837
"674",-74.0051493385714,40.7232699085714
"675",-73.9587470426829,40.7809622520326
"676",-73.9925782780749,40.7398894705882
"677",-73.9989908196346,40.7248792260274
"678",-74.000619825967,40.7474282430939
"679",-73.7246944920635,40.7355101746032
"680",-73.960036561194,40.7792170985075
"681",-73.9574708735632,40.7683541609195
"682",-73.9923528778761,40.7308816159292
"683",-73.9462802203948,40.7846548157895
"684",-73.965329410891,40.7592908960396
"685",-73.9641246440678,40.7586425932203
"686",-73.9980123458646,40.7227319849624
"687",-73.981469440678,40.7634231242938
"688",-73.9741120070423,40.7431088521127
"689",-73.9804532290909,40.7483594945455
"690",-73.9209488699634,40.7429383992674
"691",-73.9655924575164,40.7715088496732
"692",-73.9489976672535,40.7772508961268
"693",-73.9611262411924,40.7651765582656
"694",-73.991553288,40.755970596
"695",-74.0122357906977,40.7195244418605
"696",-73.9559844948097,40.763935349481
"697",-73.9834474303279,40.74964325
"698",-73.996370227528,40.7533727387641
"699",-73.9829569052632,40.7460361894737
"700",-73.9772672335026,40.7585666294416
"701",-73.8665611601942,40.7710207160194
"702",-73.9820387165355,40.7281529291338
"703",-73.9743500600707,40.7595857349823
"704",-73.9735311445782,40.752332286747
"705",-73.9998129468085,40.7584816170213
"706",-73.9799650132743,40.7549964004425
"707",-73.9754512771318,40.7496939186047
"708",-73.9434126356164,40.7887075671233
"709",-73.9828902135416,40.7600727604166
"710",-73.991539481081,40.7469112594595
