geoid,dist_roadbed_pickup_feet,count,avg_pickup_dist_feet,building_block_int_dis_tbl_bulkdens
360470477002002,25.969559651599976,3,8.65651988386666,3.71096
360470477002004,6.92542454761293,1,6.92542454761293,4.286447
360470477002005,40.9349196187361,2,20.46745980936805,2.900141
360470477002006,0.0,2,0.0,4.466156
360470477002007,0.0,4,0.0,5.4598260000000005
360470477002008,0.0,3,0.0,1.618128
360470477002010,7.849610047762692,8,0.9812012559703365,3.6824779999999997
360470477002011,18.98559465899785,14,1.3561139042141321,0.0
360470478001000,0.0,1,0.0,3.494339
360470478001001,0.0,1,0.0,2.743775
360470478001002,3.284964364030078,21,0.15642687447762277,3.483543
360470478002004,0.0,1,0.0,3.51557
360470478003005,0.0,1,0.0,3.078206
360470480001001,0.0,1,0.0,4.16174
360470480002004,0.0,1,0.0,2.5538369999999997
360470481001000,18.20779421395489,11,1.6552540194504446,3.618906
360470481001001,0.0,4,0.0,2.265604
360470481001002,0.127128224526487,1,0.127128224526487,2.814225
360470481002000,8.735782717009041,13,0.6719832859237724,3.653153
360470481002001,1.859596155576655,11,0.16905419596151408,3.8671589999999996
360470481002002,72.05814515133406,28,2.5735051839762164,5.726596
360470481003000,3.35386168858494,2,1.67693084429247,4.981304
360470481003001,85.34549061768797,17,5.020322977511057,3.434509
360470481003004,0.0,4,0.0,4.560095
360470482001002,25.1892788911066,2,12.5946394455533,4.873062
360470482003001,5.8500342274750805,2,2.9250171137375403,4.407751
360470482003002,0.0,1,0.0,0.0
360470484001002,0.0,2,0.0,0.0
360470484003000,0.0,1,0.0,3.757228
360470485001000,2.16665867177222,12,0.18055488931435168,2.942026
360470485001001,7.7539787869514205,21,0.3692370850929248,3.9316769999999996
360470485001002,0.0,1,0.0,4.2650879999999995
360470485001004,0.0,27,0.0,7.442494
360470485001006,48.16473272485371,12,4.013727727071142,4.310877
360470485001007,0.0999494377316662,1,0.0999494377316662,3.260209
360470485001009,0.0,1,0.0,4.3263169999999995
360470485001011,12.57499229253196,21,0.5988091567872361,4.287196
360470485001012,78.69200913760827,26,3.0266157360618564,4.509208
360470485001013,0.0,10,0.0,3.5038949999999995
360470485001015,0.0,4,0.0,3.772563
360470485001016,74.05129061639444,33,2.2439785035271043,5.3949620000000005
360470485001017,0.46884072754385203,2,0.23442036377192602,1.338962
360470485001018,6.266668872054759,13,0.4820514516965199,2.99724
360470485002000,0.0,4,0.0,1.7331470000000002
360470485002002,77.94060733080171,2,38.970303665400856,4.373206
360470485002003,10.836347689617321,13,0.8335652068936401,8.406124
360470485002004,0.0,8,0.0,3.407166
360470485002005,0.0,2,0.0,2.5156810000000003
360470485002006,1.5435932525998102,7,0.22051332179997288,6.711264
360470485002007,50.26042624959289,10,5.026042624959289,3.192708
360470485002008,0.0,5,0.0,6.9184399999999995
360470485002009,19.6114383564028,6,3.2685730594004667,4.46676
360470485002010,92.08698780037693,17,5.41688163531629,3.9603870000000003
360470485002011,41.18103912060109,13,3.167772240046238,1.8839029999999999
360470486001001,0.0,1,0.0,3.304322
360470486002001,14.9037956836704,1,14.9037956836704,3.568511
360470486003001,0.0,1,0.0,2.933581
360470488001000,0.0,1,0.0,7.801838
360470488001003,0.0,1,0.0,4.448246
360470489001000,7.83804262123723,3,2.6126808737457434,4.549041000000001
360470489002000,6.33833723326056,7,0.9054767476086515,5.511337
360470489003000,0.0,3,0.0,3.732211
360470490001002,4.33856469958871,2,2.169282349794355,0.0
360470490001003,0.673572993031072,1,0.673572993031072,0.0
360470490002000,0.0,1,0.0,6.684131
360470490002003,18.514679508257306,2,9.257339754128653,6.02949
360470491001000,0.0,1,0.0,7.642469
360470491001001,93.19812960470348,7,13.31401851495764,3.790265
360470491001002,26.89146489398345,12,2.240955407831954,4.486959
360470491001003,0.0,3,0.0,0.0
360470491001004,22.837246221618148,3,7.61241540720605,0.0
360470491002000,57.77505016588489,3,19.258350055294965,5.670892
360470491002003,125.94791566798312,14,8.996279690570223,7.519072
360470491003000,1.95114761970795,1,1.95114761970795,4.215496
360470491003001,0.0,1,0.0,4.743925
360470491003002,0.0,1,0.0,4.383415
360470491003003,0.0,2,0.0,9.833191000000001
360470491003004,0.0,17,0.0,5.334423
360470491003005,12.289212637011303,7,1.755601805287329,3.8573519999999997
360470491004001,0.0,1,0.0,12.124666
360470491004002,0.0,1,0.0,2.576521
360470491004003,7.799873885220269,7,1.11426769788861,0.0
360470492001002,0.0,1,0.0,3.757071
360470492001003,0.0,2,0.0,3.225961
360470492002002,0.0,1,0.0,3.591479
360470492003000,13.060145277876,5,2.6120290555752,3.2866199999999997
360470493001000,0.0,2,0.0,3.6602099999999997
360470493001001,0.0,1,0.0,3.8478809999999997
360470493001004,8.35487584620965,3,2.7849586154032164,3.37455
360470493001005,0.0,2,0.0,3.555525
360470493002000,57.441256382908676,20,2.872062819145434,5.4748339999999995
360470493002001,84.77124049001138,16,5.298202530625711,6.294827
360470493002002,106.07091837721072,14,7.576494169800766,5.430959
360470493003000,86.96959132899786,43,2.0225486355580897,5.242662
360470493003001,32.4181580680957,37,0.8761664342728568,5.467554
360470493003002,27.68247220047369,20,1.3841236100236844,4.756735
360470493003003,27.26059874568709,26,1.0484845671418113,4.122127
360470493004000,0.0,7,0.0,3.023906
360470493004001,0.0,4,0.0,1.396558
360470493004002,90.17978213897878,25,3.6071912855591513,5.349214
360470493005000,0.0,12,0.0,5.381708000000001
360470493005001,3.311022726378709,5,0.6622045452757418,2.326596
360470493005002,0.0,1,0.0,5.166575
360470494001001,0.0,2,0.0,5.068422
360470494001002,0.0,2,0.0,0.0
360470494002001,0.0,2,0.0,6.1048089999999995
360470494002002,0.0,1,0.0,0.0
360470494002003,0.0,1,0.0,0.0
360470494003000,0.0,1,0.0,6.385505
360470494003001,0.0,1,0.0,4.055635
360470494004000,30.2795044209132,3,10.0931681403044,7.152587
360470495001000,10.134364858166501,5,2.0268729716333,2.989361
360470495001001,0.0,4,0.0,3.228069
360470495001002,19.371739679919024,30,0.6457246559973008,3.879374
360470495001003,0.0,16,0.0,4.439792
360470495002000,0.0,1,0.0,3.070468
360470495002001,45.8666988161546,7,6.5523855451649435,4.205133999999999
360470495002002,0.0,27,0.0,4.604457
360470495002003,4.19786787938502,14,0.2998477056703586,6.973682000000001
360470495003000,12.525025188908801,3,4.175008396302934,4.413029
360470495003001,5.32879875789249,12,0.4440665631577075,3.8125
360470495003002,61.231008354691774,43,1.423976938481204,4.89364
360470495003003,6.22617388488176,16,0.38913586780511,7.545369
360470496001000,0.0,2,0.0,2.4988200000000003
360470496001003,0.0,1,0.0,3.2493060000000002
360470496001004,6.49767791277504,3,2.16589263759168,4.766082
360470496002000,0.0,1,0.0,2.711905
360470497001000,16.38909356783584,5,3.277818713567168,3.522943
360470497001001,6.795788028231442,7,0.9708268611759203,3.8235010000000003
360470497001003,3.64860342204548,3,1.2162011406818267,3.6547389999999997
360470497001004,0.0,2,0.0,4.182471
360470497002000,0.0,1,0.0,3.3719339999999995
360470497002001,0.0,3,0.0,3.528456
360470497002002,0.0,3,0.0,1.503467
360470497002003,39.32049238851979,58,0.6779395239399963,3.531187
360470497002004,1.39178254513347,13,0.10706019577949769,3.030231
360470497002005,100.40358187584499,10,10.040358187584498,2.47897
360470497003000,11.032617276056499,6,1.8387695460094164,4.9412720000000006
360470497003001,4.71893172141072,4,1.17973293035268,8.471855
360470497003002,0.0,3,0.0,4.268547
360470497003003,60.37151186726719,23,2.624848342055095,5.4611
360470497003004,11.710741535072833,20,0.5855370767536416,5.366682
360470499001000,34.2313480024958,9,3.803483111388422,6.646086
360470499001001,6.27805241655769,11,0.5707320378688809,1.539172
360470499001002,0.0,5,0.0,3.8062980000000004
360470499001003,0.0,1,0.0,5.196754
360470499001004,0.0,2,0.0,3.338913
360470499001005,2.51379134351577,4,0.6284478358789425,2.180629
360470499002000,2.07921510403489,5,0.415843020806978,3.039466
360470499002002,0.0,2,0.0,4.489662
360470499002003,73.6755435007099,1,73.6755435007099,5.093992
360470499002007,0.0,6,0.0,2.763772
360470499002008,2.10210240390793,5,0.420420480781586,0.852981
360470499002009,0.0,3,0.0,0.0
360470499002010,47.609612048477295,3,15.869870682825765,4.629242
360470499002011,61.04126350488501,3,20.34708783496167,2.767297
360470500001002,0.0,1,0.0,0.502242
360470500002003,0.0,1,0.0,4.3828309999999995
360470500002005,0.0,3,0.0,5.58825
360470501001000,15.105513002257775,3,5.035171000752592,2.2228779999999997
360470501001001,0.0,2,0.0,3.286799
360470501001002,0.0,1,0.0,3.658919
360470501001004,0.0,1,0.0,3.4906660000000005
360470501002000,18.90398489239524,21,0.9001897567807257,4.494485
360470501002001,45.24098462816284,29,1.5600339526952705,5.855886
360470501002002,0.0,1,0.0,3.750372
360470501003001,0.0,1,0.0,0.0
360470501003003,0.0,3,0.0,0.0
360470501003004,0.0,2,0.0,0.0
360470501003006,0.0,1,0.0,3.421995
360470501003007,0.0,6,0.0,0.0
360470501003008,0.0,11,0.0,0.0
360470501003009,3.45425024963192,34,0.10159559557740941,0.0
360470501003010,8.76798696737823,2,4.383993483689115,0.0
360470501003011,22.37959055975649,8,2.7974488199695613,6.084434
360470501003013,0.0,14,0.0,0.0
360470501003014,0.0,14,0.0,0.0
360470501003015,0.0,9,0.0,0.0
360470501003016,68.68102860557781,66,1.0406216455390578,0.0
360470501003017,89.09521349704485,28,3.1819719106087447,3.6345870000000002
360470501003018,103.38136569348276,69,1.4982806622243878,4.922766
360470502021001,0.0,5,0.0,2.550346
360470502022000,0.0,1,0.0,3.773314
360470503001000,8.2039295848386,4,2.05098239620965,3.688168
360470503001002,0.0,1,0.0,2.912832
360470503001003,43.3752308667854,35,1.239292310479583,5.248218
360470503002000,45.630007997029,18,2.5350004442793885,5.598787000000001
360470503002001,0.9059629075457479,16,0.056622681721609246,4.221526
360470503002002,0.0,4,0.0,4.827113
360470503003000,2.8265600876474366,26,0.1087138495249014,4.085772
360470503003001,0.0,1,0.0,3.569403
360470503003002,0.0,3,0.0,3.800971
360470503003003,20.49791599186664,43,0.4766957207410847,3.334864
360470504002000,0.0,2,0.0,0.0
360470504002007,0.0,1,0.0,1.784977
360470504003002,0.0,2,0.0,6.533387
360470504003003,0.0,2,0.0,0.0
360470504003006,0.0,2,0.0,2.1762240000000004
360470505001000,0.0,1,0.0,4.306799
360470505001003,0.0,2,0.0,5.109456
360470505001004,0.0,2,0.0,3.521667
360470505002000,0.0,8,0.0,4.913339
360470505002001,12.3206989100975,10,1.23206989100975,5.462608
360470505002002,0.0,3,0.0,5.446942
360470505002003,13.48080363812817,7,1.9258290911611673,6.931688
360470505003000,5.3331001113746295,4,1.3332750278436574,7.547215
360470505003001,0.0,1,0.0,6.696424
360470505003002,15.66778863858217,5,3.133557727716434,5.612849
360470505003003,0.0,1,0.0,3.649826
360470506001000,0.0,1,0.0,3.331808
360470506001001,10.2023789861997,2,5.10118949309985,6.322204
360470506002001,0.0,2,0.0,2.866708
360470506003001,0.0,1,0.0,6.213127
360470506004002,0.0,1,0.0,3.045225
360470507001000,2.02904884513219,1,2.02904884513219,8.673923
360470507001005,0.0,1,0.0,0.0
360470507001007,0.0,2,0.0,0.696014
360470507001009,0.0,1,0.0,4.199803
360470507001010,0.0,3,0.0,4.363453
360470507001011,0.0,4,0.0,6.137531
360470507001012,63.55375783586914,8,7.944219729483643,6.415566
360470508011000,0.0,1,0.0,8.718755999999999
360470508011001,17.8892061149002,1,17.8892061149002,8.617838
360470508012000,0.0,1,0.0,8.699672999999999
360470508012001,25.7208899694736,4,6.4302224923684,8.529255000000001
360470508031000,4.52461815127515,6,0.754103025212525,5.64553
360470508031002,0.0,1,0.0,6.11929
360470508041000,0.0,4,0.0,8.130167
360470508041001,0.0,1,0.0,7.485014
360470508043000,0.0,1,0.0,9.364694
360470509001000,26.850587035279865,5,5.370117407055973,0.0
360470509001002,0.0,1,0.0,3.7808629999999996
360470509001004,0.0,1,0.0,0.0
360470509001005,4.77247481191587,3,1.59082493730529,0.0
360470509001006,0.0,2,0.0,4.7747720000000005
360470509001008,0.0,1,0.0,3.6188550000000004
360470509002001,34.5732150280307,1,34.5732150280307,5.255592
360470510012000,16.1912422119451,3,5.397080737315033,5.928411
360470510021001,7.34293025879051,2,3.671465129395255,6.458634
360470510022000,0.0,1,0.0,7.544194
360470510023000,0.0,1,0.0,8.703654
360470511001000,0.0,3,0.0,0.029154000000000003
360470511001001,61.360244643389976,9,6.817804960376664,4.205044
360470511002000,10.5281627438333,4,2.632040685958325,5.461384
360470511002001,0.0,7,0.0,4.013351999999999
360470511002002,30.073004951941414,13,2.3133080732262625,4.7981
360470511002003,3.6379502085864197,6,0.6063250347644032,3.4594669999999996
360470511003000,27.530725993417395,5,5.506145198683479,4.643045
360470511003001,0.0,3,0.0,2.235028
360470511003002,9.91373069919033,5,1.982746139838066,3.330794
360470511003003,0.0,2,0.0,5.400469999999999
360470512001000,11.2702428979346,3,3.7567476326448666,5.098692
360470512001001,0.0,1,0.0,3.746596
360470512004001,1.6634810849922201,1,1.6634810849922201,1.8604630000000002
360470513001000,29.2493787252921,75,0.389991716337228,3.988351
360470513001001,0.0,6,0.0,3.266722
360470513001002,0.0,9,0.0,4.12061
360470513001003,153.40247924299783,67,2.2895892424328035,5.037804
360470513002000,36.08531706460344,29,1.2443212780897737,4.140852
360470513002001,0.665553654546666,7,0.09507909350666657,5.497719999999999
360470513003000,17.299225025295893,41,0.4219323176901437,3.7948489999999997
360470513003001,0.0,1,0.0,4.773283999999999
360470513003002,12.959334968378,2,6.479667484189,4.300311
360470513003003,67.67525557950633,23,2.942402416500275,4.6019239999999995
360470513003004,13.418789483429695,15,0.8945859655619797,5.831156
360470513003005,19.30606818200416,30,0.6435356060668054,7.009912
360470513003006,28.276825098839804,15,1.885121673255987,0.0
360470513003007,48.0764490597573,1,48.0764490597573,4.047474
360470513003008,0.0,3,0.0,1.948295
360470513003009,8.86211425396728,9,0.9846793615519199,4.951129
360470513003010,0.0,2,0.0,4.313605
360470513004001,0.0,8,0.0,0.012164
360470513004002,0.0,18,0.0,0.0
360470513004003,2.28394775532674,1,2.28394775532674,0.0
360470513004005,16.1966281861163,7,2.3138040265880426,0.0
360470513004006,0.0,1,0.0,0.0
360470513004007,0.0,1,0.0,0.0
360470513004008,0.0,2,0.0,0.0
360470513004009,0.0,2,0.0,0.0
360470513004010,8.739501323569117,23,0.37997831841604857,2.451389
360470513004011,0.0,7,0.0,0.0
360470513004012,0.0,2,0.0,7.520017
360470513004013,0.0,2,0.0,2.850311
360470514003001,0.0,1,0.0,7.14924
360470514004002,0.0,1,0.0,5.658247
360470515001000,24.611304838467134,12,2.0509420698722614,4.465617
360470515001001,12.8907526249842,10,1.28907526249842,0.353135
360470515001002,0.0,5,0.0,0.0
360470515001003,0.0,2,0.0,0.0
360470515001004,0.0,3,0.0,6.992546000000001
360470515001005,53.22654154693076,5,10.645308309386152,5.924093
360470515001006,44.32044307519071,5,8.864088615038142,1.123649
360470515001008,38.14144890750132,10,3.814144890750132,2.1903099999999998
360470515001009,46.922566726830674,19,2.469608775096351,2.945161
360470515001010,120.02836467037147,7,17.146909238624495,2.116006
360470515001011,0.0,8,0.0,7.799346000000001
360470515001012,47.65167883887035,4,11.912919709717588,2.567135
360470515001013,5.928958263314402,11,0.5389962057558547,0.0
360470516013000,1.9988075553451496,2,0.9994037776725748,4.331325
360470516013003,0.0,1,0.0,4.56189
360470516021000,0.0,1,0.0,6.5416870000000005
360470517001000,0.287037504804019,20,0.014351875240200951,0.026944
360470517001001,41.700921912411395,17,2.452995406612435,1.0797780000000001
360470517001002,85.04982454680734,26,3.2711470979541284,7.21255
360470517001003,87.2434939763347,29,3.0083963440115413,7.395327
360470517001004,87.60325153248127,34,2.5765662215435667,3.4238660000000003
360470517002000,191.40836031690398,17,11.259315312759057,2.0032669999999997
360470517002001,167.70993966379987,18,9.317218870211104,6.618397
360470517002002,30.707461209685448,39,0.7873708002483448,10.930086
360470517002003,23.5318335159018,14,1.6808452511358427,4.99482
360470517002004,101.22421468379841,31,3.265297247864465,5.311586
360470518001000,0.0,1,0.0,2.40008
360470518002005,0.0,1,0.0,5.636023000000001
360470519001000,93.3024801855761,6,15.550413364262683,5.365268
360470519001001,6.23562346694933,3,2.0785411556497766,0.0
360470519001002,69.9227699714426,4,17.48069249286065,3.256817
360470519001003,60.45259289786365,6,10.075432149643943,9.424114
360470519001004,1.93833203691609,6,0.323055339486015,2.562434
360470519001005,51.79246008038693,20,2.5896230040193466,3.861228
360470519001006,0.0,4,0.0,0.27224299999999996
360470519001007,1.17762321742839,6,0.196270536238065,6.967942
360470519001008,55.14425799832154,45,1.2254279555182566,4.22136
360470519001009,5.55288654184336,13,0.4271451186033354,4.495581
360470519001010,21.2030365017251,17,1.2472374412779472,5.012416
360470519001011,42.46492252469842,42,1.011069583921391,5.155917
360470519002000,55.83220448235113,29,1.925248430425901,4.8410470000000005
360470519002001,18.5969201838031,12,1.5497433486502583,3.805249
360470519002002,85.855491574694,13,6.6042685826687695,4.103487
360470519002003,78.26966790631484,34,2.3020490560680833,5.644178
360470519002004,0.0,3,0.0,4.212053
360470519002005,75.6036430531682,5,15.12072861063364,9.169841
360470519002006,41.36723542133529,18,2.298179745629738,6.354184
360470519002007,61.05997386935864,37,1.65026956403672,5.198114
360470519002008,20.649979778352858,19,1.08684104096594,0.0
360470519003000,64.84807988456807,48,1.3510016642618348,4.872574
360470519003001,96.7750853997112,38,2.5467127736766106,6.433475
360470519003002,61.657123856784,81,0.7611990599602962,4.7649
360470519003003,24.67754104026584,26,0.9491361938563785,3.820588
360470519003004,0.0,5,0.0,0.0
360470519003005,23.29379366800495,31,0.7514126989679016,0.0
360470519003006,42.763548312120044,28,1.5272695825757159,4.588242
360470519003007,43.886353226160004,65,0.6751746650178462,4.478598000000001
360470519003008,0.0,3,0.0,5.572374
360470520001002,0.0,1,0.0,4.012131
360470523001000,36.76118061481489,14,2.625798615343921,8.965757
360470523001001,0.0,4,0.0,6.249079
360470523001002,121.62588087247066,24,5.067745036352944,6.693998
360470523001003,254.90249986360226,43,5.927965113107029,2.274079
360470523002000,18.132237130110386,14,1.2951597950078848,6.297371
360470523002001,287.7781268865527,56,5.138895122974155,6.536616
360470523002002,10.039061910449,16,0.6274413694030625,0.0
360470523003000,93.33026043921714,37,2.522439471330193,8.956199
360470523003001,129.45198007903372,62,2.08793516256506,7.173307
360470523003002,12.684006226148364,11,1.1530914751043968,5.656827
360470523003003,47.67120726168621,33,1.4445820382329155,0.0
360470523003004,0.0,3,0.0,0.0
360470523004000,33.73616525246704,34,0.9922401544843247,5.863778
360470523004001,2.43428469357562,24,0.10142852889898417,5.075543
360470523005000,23.185154895892115,23,1.0080502128648745,5.54615
360470523005001,48.25478286973971,12,4.021231905811642,8.250952
360470525001000,13.704577226873601,2,6.852288613436801,2.152946
360470525001001,65.53608875747639,7,9.3622983939252,3.671163
360470525001002,111.2484710471522,27,4.120313742487118,0.0
360470525001003,29.989730941391286,26,1.153451190053511,0.0
360470525001004,3.2119517744144703,5,0.6423903548828941,0.0
360470525001005,17.531450472897607,13,1.348573113299816,0.0
360470525001006,43.81945980577121,15,2.921297320384747,4.164735
360470525001007,23.03584748090955,6,3.839307913484925,6.0404
360470525001008,16.784899775092367,10,1.6784899775092366,4.539194
360470525001009,238.4543632016312,21,11.354969676268151,3.000661
360470525001010,212.67575346245627,36,5.907659818401563,5.749162
360470525001012,3.43585820723185,1,3.43585820723185,6.680235000000001
360470525002000,28.1721337484403,1,28.1721337484403,7.315444
360470526001000,9.13709315742097,2,4.568546578710485,7.998547
360470526001001,0.0,1,0.0,5.464787
360470526001002,0.0,1,0.0,3.480339
360470526002001,0.0,3,0.0,6.4919199999999995
360470527001000,0.0,2,0.0,7.945453
360470527001003,4.83482134970817,6,0.805803558284695,3.105557
360470527002001,0.0,1,0.0,3.6773629999999997
360470527003000,0.0,4,0.0,4.809297
360470527003001,35.109328381925785,9,3.901036486880643,3.790936
360470527003002,141.65601125198103,26,5.448308125076194,6.394068
360470527003003,16.37881169746127,3,5.459603899153756,0.0
360470527003004,48.999786080764416,5,9.799957216152883,2.284201
360470527003005,6.301760668127949,8,0.7877200835159937,0.525774
360470527004000,205.39795680087218,18,11.410997600048454,4.665799
360470527004001,33.91803893486661,7,4.845434133552373,4.286201
360470527004002,26.51710258310316,7,3.78815751187188,0.746816
360470527004003,14.112748355864651,6,2.352124725977442,2.747089
360470527005000,0.0,4,0.0,5.779669999999999
360470527005002,0.0,3,0.0,0.0
360470527005005,2.10973505095233,3,0.70324501698411,5.3345650000000004
360470527006001,17.528287490574,5,3.5056574981148003,5.152426999999999
360470527007000,0.0,1,0.0,6.674242
360470527007001,0.0934634147649634,3,0.031154471588321134,6.001472
360470528002002,0.0,1,0.0,3.7749949999999997
360470529001000,16.0145519937644,4,4.0036379984411,6.156955
360470529002000,81.7002183892165,7,11.671459769888072,3.450974
360470529002001,0.0,4,0.0,3.9758370000000003
360470529002004,21.7041286575216,1,21.7041286575216,4.411122
360470529003000,0.0,3,0.0,0.0
360470529003001,47.5220121761795,16,2.970125761011219,4.880019
360470529003002,151.85660240174468,4,37.96415060043617,6.1116660000000005
360470529003003,0.0,2,0.0,1.68943
360470529003004,0.0,6,0.0,0.5415300000000001
360470529003005,92.84312008786871,7,13.263302869695531,1.4252129999999998
360470529003006,29.8050501344753,1,29.8050501344753,5.262865000000001
360470529003007,34.00271443894127,11,3.09115585808557,0.058171
360470530001002,0.0,2,0.0,4.8906540000000005
360470530002002,0.0,1,0.0,5.9476379999999995
360470531001001,0.0,6,0.0,10.050736
360470531001003,0.0456692707416688,6,0.0076115451236114665,5.538176999999999
360470531002001,3.60695467335139,4,0.9017386683378475,6.10186
360470531003000,0.0,5,0.0,4.490684
360470532001005,0.0,1,0.0,1.519949
360470533005000,0.0,3,0.0,0.0
360470533005001,0.0,1,0.0,0.0
360470533005002,73.4523037630921,1,73.4523037630921,4.887819
360470533005005,0.0,2,0.0,0.0
360470534004000,0.0,1,0.0,3.845967
360470535003000,0.0,1,0.0,3.927993
360470535003001,0.0,1,0.0,6.446952
360470535004003,0.0,3,0.0,5.182514
360470535004004,6.575391080841918,3,2.191797026947306,0.0
360470537001002,0.0,1,0.0,5.185725
360470537002003,3.50393524739976,5,0.700787049479952,7.023337
360470537002005,0.0,1,0.0,5.343474
360470537002006,0.0,1,0.0,6.574573
360470537002008,0.0,2,0.0,0.0
360470537002009,0.0,2,0.0,0.0
360470537002013,12.6577276772785,5,2.5315455354556997,8.072329
360470537002014,0.0,1,0.0,0.0
360470539002000,0.0,1,0.0,4.647668
360470542002000,0.0,1,0.0,3.885996
360470542003001,46.9734797026562,1,46.9734797026562,3.550421
360470543001032,0.0,1,0.0,0.0
360470543002003,1.00910489758816,1,1.00910489758816,14.377359
360470543002004,13.3524724516383,1,13.3524724516383,5.009833
360470543002005,115.40571945967554,9,12.822857717741726,8.818539
360470545005000,0.0,1,0.0,5.032957
360470547001001,25.128512538244802,1,25.128512538244802,5.221358
360470547001002,0.0,4,0.0,3.8555370000000004
360470547001003,0.0,2,0.0,5.400239
360470547001004,0.0,1,0.0,14.453370999999999
360470547002000,0.0,1,0.0,5.734637
360470547002001,0.0,1,0.0,4.838457
360470547003000,0.0,4,0.0,4.16878
360470547003001,0.0,3,0.0,6.365781
360470547003002,0.0,1,0.0,4.845587
360470547003003,0.0,3,0.0,2.2780869999999998
360470547003004,147.2472707831779,2,73.62363539158895,9.936458
360470549001000,64.42289559374268,53,1.215526331957409,10.131019
360470549001001,47.1329078018582,35,1.34665450862452,7.130127000000001
360470549001002,0.0,5,0.0,13.134837
360470549001003,16.143890553032932,8,2.0179863191291165,8.182144000000001
360470549002000,196.68502410949108,50,3.933700482189822,3.5081800000000003
360470549002001,138.74964002737642,39,3.557683077625036,7.637708
360470549002002,20.041537986881853,7,2.863076855268836,4.580045
360470549002003,72.23759147471986,17,4.249270086748227,7.157233
360470549002004,0.375139582742614,4,0.0937848956856535,5.135957
360470549002005,1.13739863328707,2,0.568699316643535,2.128892
360470549002006,0.0,2,0.0,2.526134
360470549002007,16.8047126825717,4,4.201178170642925,4.743517
360470549002008,39.6752594020096,6,6.612543233668267,1.454744
360470549002009,3.35397887943079,5,0.670795775886158,0.0
360470549002010,0.0,8,0.0,0.0
360470549002011,121.88383629509948,52,2.3439199287519132,3.5743720000000003
360470549002012,52.271348162837455,23,2.2726673114277154,3.7268220000000003
360470549002013,100.55914693389059,9,11.173238548210065,2.143352
360470549002014,32.03162669259845,8,4.003953336574806,5.2217139999999995
360470549002015,1.39324368068928,3,0.46441456022976,0.956201
360470549002016,17.06114189853554,17,1.0035965822667965,0.0
360470549002017,130.73366429231396,61,2.1431748244641633,6.785889999999999
360470549002018,0.0,16,0.0,0.0
360470551001000,128.2833518065289,8,16.035418975816114,2.770428
360470551001001,14.61561387613957,4,3.6539034690348924,3.866485
360470551001002,0.0,3,0.0,7.330639
360470551001003,0.0,1,0.0,19.393688
360470551001004,3.98373285209337,12,0.3319777376744475,3.4111559999999996
360470551001005,41.17732082172135,18,2.2876289345400753,10.788684
360470551001006,50.36422860649008,10,5.036422860649008,4.792625
360470551001007,65.8201696033731,8,8.227521200421638,3.862306
360470551001008,24.583159852244663,5,4.9166319704489325,2.444711
360470551001009,11.2464400075562,10,1.12464400075562,0.962831
360470551002000,118.14273291106731,43,2.747505416536449,5.252079
360470551002001,120.10430901373412,36,3.336230805937059,6.092663
360470551002002,111.9553217141788,34,3.2928035798287882,5.769928
360470551003000,50.80546083937982,28,1.8144807442635649,5.003202
360470551003001,155.2901209507321,33,4.705761240931276,5.886305
360470551003002,106.93650585189935,31,3.4495647048999794,6.090272
360470551004000,185.7034021006171,27,6.877903781504337,6.8729070000000005
360470551004001,85.88365945523083,28,3.0672735519725296,5.3376980000000005
360470552002003,0.0,1,0.0,4.638461
360470552003004,0.0,1,0.0,4.927569999999999
360470553001000,217.26674349997958,111,1.9573580495493657,5.038367
360470553001001,593.0946633628033,117,5.069185156947037,5.001211
360470553001002,101.19053458662516,76,1.3314544024555943,4.834283
360470553001003,208.589482167234,35,5.9596994904924,6.320919
360470553002000,42.08912192520848,51,0.8252769004942839,6.673864999999999
360470553002001,22.146333913358283,20,1.1073166956679141,0.0
360470553002002,74.37009903737783,29,2.564486173702684,3.18715
360470553002003,47.9161780531102,31,1.5456831630035548,4.437256
360470553002004,20.710490712389138,14,1.4793207651706528,4.665223
360470553002005,55.56632657495943,40,1.3891581643739859,4.05523
360470553002006,16.19667910771069,37,0.4377480839921808,3.9362769999999996
360470553003000,322.85996822615533,55,5.870181240475551,11.478555
360470553003001,148.0231621194359,74,2.000313001613999,2.8996
360470553003002,164.2298441177571,74,2.2193222178075285,4.531692
360470553003003,111.60434967345837,45,2.480096659410186,3.996518
360470553003004,54.36023607979527,35,1.553149602279865,6.146091
360470554001000,0.0,1,0.0,7.020119
360470554002001,0.0,1,0.0,5.14141
360470555001000,0.0,5,0.0,17.401849
360470555001001,64.49749461692983,36,1.7915970726924952,2.887377
360470555001002,3020.181956218717,40,75.50454890546793,16.891783
360470555001003,452.40280534647286,23,19.669687188977083,22.399291
360470555001004,71.79365239389979,49,1.4651765794673426,6.5314309999999995
360470555001005,36.70375006034613,37,0.9919932448742198,5.25985
360470555001006,37.8488892680639,36,1.0513580352239973,6.5261260000000005
360470555001007,0.0,19,0.0,4.929659
360470555001008,0.0,8,0.0,7.626436
360470555001009,7.036117957241251,18,0.3908954420689584,10.613428
360470555001010,16.925531718336185,17,0.995619512843305,8.392643
360470555001011,2.5512459348529304,12,0.21260382790441087,5.196961
360470555001012,0.0,1,0.0,2.809484
360470555001015,0.0,3,0.0,2.697294
